Date,Day of Week,Dish Name,Hour,Quantity
2025-02-09,Sunday,Grilled Salmon,2,0
2025-02-09,Sunday,Beef Burger,2,0
2025-02-09,Sunday,Vegan Wrap,2,0
2025-02-09,Sunday,Eggplant Parmesan,2,0
2025-02-09,Sunday,Pasta Primavera,2,0
2025-02-09,Sunday,Chicken Alfredo,2,0
2025-02-09,Sunday,Spaghetti Bolognese,3,0
2025-02-09,Sunday,Caesar Salad,3,0
2025-02-09,Sunday,Margherita Pizza,3,0
2025-02-09,Sunday,Chicken Curry,3,0
2025-02-09,Sunday,Grilled Salmon,3,0
2025-02-09,Sunday,Beef Burger,3,0
2025-02-09,Sunday,Vegan Wrap,3,0
2025-02-09,Sunday,Eggplant Parmesan,3,0
2025-02-09,Sunday,Pasta Primavera,3,0
2025-02-09,Sunday,Chicken Alfredo,3,0
2025-02-09,Sunday,Spaghetti Bolognese,4,0
2025-02-09,Sunday,Caesar Salad,4,0
2025-02-09,Sunday,Margherita Pizza,4,0
2025-02-09,Sunday,Chicken Curry,4,0
2025-02-09,Sunday,Grilled Salmon,4,0
2025-02-09,Sunday,Beef Burger,4,0
2025-02-09,Sunday,Vegan Wrap,4,0
2025-02-09,Sunday,Eggplant Parmesan,4,0
2025-02-09,Sunday,Pasta Primavera,4,0
2025-02-09,Sunday,Chicken Alfredo,4,0
2025-02-09,Sunday,Spaghetti Bolognese,5,0
2025-02-09,Sunday,Caesar Salad,5,0
2025-02-09,Sunday,Margherita Pizza,5,0
2025-02-09,Sunday,Chicken Curry,5,0
2025-02-09,Sunday,Grilled Salmon,5,0
2025-02-09,Sunday,Beef Burger,5,0
2025-02-09,Sunday,Vegan Wrap,5,0
2025-02-09,Sunday,Eggplant Parmesan,5,0
2025-02-09,Sunday,Pasta Primavera,5,0
2025-02-09,Sunday,Chicken Alfredo,5,0
2025-02-09,Sunday,Spaghetti Bolognese,6,0
2025-02-09,Sunday,Caesar Salad,6,0
2025-02-09,Sunday,Margherita Pizza,6,0
2025-02-09,Sunday,Chicken Curry,6,0
2025-02-09,Sunday,Grilled Salmon,6,0
2025-02-09,Sunday,Beef Burger,6,0
2025-02-09,Sunday,Vegan Wrap,6,0
2025-02-09,Sunday,Eggplant Parmesan,6,0
2025-02-09,Sunday,Pasta Primavera,6,0
2025-02-09,Sunday,Chicken Alfredo,6,0
2025-02-09,Sunday,Spaghetti Bolognese,7,0
2025-02-09,Sunday,Caesar Salad,7,0
2025-02-09,Sunday,Margherita Pizza,7,0
2025-02-09,Sunday,Chicken Curry,7,0
2025-02-09,Sunday,Grilled Salmon,7,0
2025-02-09,Sunday,Beef Burger,7,0
2025-02-09,Sunday,Vegan Wrap,7,0
2025-02-09,Sunday,Eggplant Parmesan,7,0
2025-02-09,Sunday,Pasta Primavera,7,0
2025-02-09,Sunday,Chicken Alfredo,7,0
2025-02-09,Sunday,Spaghetti Bolognese,8,0
2025-02-09,Sunday,Caesar Salad,8,0
2025-02-09,Sunday,Margherita Pizza,8,0
2025-02-09,Sunday,Chicken Curry,8,0
2025-02-09,Sunday,Grilled Salmon,8,0
2025-02-09,Sunday,Beef Burger,8,0
2025-02-09,Sunday,Vegan Wrap,8,0
2025-02-09,Sunday,Eggplant Parmesan,8,0
2025-02-09,Sunday,Pasta Primavera,8,0
2025-02-09,Sunday,Chicken Alfredo,8,0
2025-02-09,Sunday,Spaghetti Bolognese,9,2
2025-02-09,Sunday,Caesar Salad,9,4
2025-02-09,Sunday,Margherita Pizza,9,1
2025-02-09,Sunday,Chicken Curry,9,4
2025-02-09,Sunday,Grilled Salmon,9,7
2025-02-09,Sunday,Beef Burger,9,5
2025-02-09,Sunday,Vegan Wrap,9,5
2025-02-09,Sunday,Eggplant Parmesan,9,6
2025-02-09,Sunday,Pasta Primavera,9,5
2025-02-09,Sunday,Chicken Alfredo,9,1
2025-02-09,Sunday,Spaghetti Bolognese,10,5
2025-02-09,Sunday,Caesar Salad,10,4
2025-02-09,Sunday,Margherita Pizza,10,3
2025-02-09,Sunday,Chicken Curry,10,3
2025-02-09,Sunday,Grilled Salmon,10,5
2025-02-09,Sunday,Beef Burger,10,3
2025-02-09,Sunday,Vegan Wrap,10,3
2025-02-09,Sunday,Eggplant Parmesan,10,5
2025-02-09,Sunday,Pasta Primavera,10,8
2025-02-09,Sunday,Chicken Alfredo,10,7
2025-02-09,Sunday,Spaghetti Bolognese,11,9
2025-02-09,Sunday,Caesar Salad,11,7
2025-02-09,Sunday,Margherita Pizza,11,5
2025-02-09,Sunday,Chicken Curry,11,7
2025-02-09,Sunday,Grilled Salmon,11,17
2025-02-09,Sunday,Beef Burger,11,15
2025-02-09,Sunday,Vegan Wrap,11,13
2025-02-09,Sunday,Eggplant Parmesan,11,7
2025-02-09,Sunday,Pasta Primavera,11,18
2025-02-09,Sunday,Chicken Alfredo,11,10
2025-02-09,Sunday,Spaghetti Bolognese,12,16
2025-02-09,Sunday,Caesar Salad,12,15
2025-02-09,Sunday,Margherita Pizza,12,17
2025-02-09,Sunday,Chicken Curry,12,18
2025-02-09,Sunday,Grilled Salmon,12,12
2025-02-09,Sunday,Beef Burger,12,14
2025-02-09,Sunday,Vegan Wrap,12,15
2025-02-09,Sunday,Eggplant Parmesan,12,10
2025-02-09,Sunday,Pasta Primavera,12,7
2025-02-09,Sunday,Chicken Alfredo,12,6
2025-02-09,Sunday,Spaghetti Bolognese,13,17
2025-02-09,Sunday,Caesar Salad,13,9
2025-02-09,Sunday,Margherita Pizza,13,10
2025-02-09,Sunday,Chicken Curry,13,13
2025-02-09,Sunday,Grilled Salmon,13,20
2025-02-09,Sunday,Beef Burger,13,19
2025-02-09,Sunday,Vegan Wrap,13,20
2025-02-09,Sunday,Eggplant Parmesan,13,9
2025-02-09,Sunday,Pasta Primavera,13,15
2025-02-09,Sunday,Chicken Alfredo,13,15
2025-02-09,Sunday,Spaghetti Bolognese,14,3
2025-02-09,Sunday,Caesar Salad,14,1
2025-02-09,Sunday,Margherita Pizza,14,4
2025-02-09,Sunday,Chicken Curry,14,8
2025-02-09,Sunday,Grilled Salmon,14,1
2025-02-09,Sunday,Beef Burger,14,4
2025-02-09,Sunday,Vegan Wrap,14,6
2025-02-09,Sunday,Eggplant Parmesan,14,7
2025-02-09,Sunday,Pasta Primavera,14,2
2025-02-09,Sunday,Chicken Alfredo,14,1
2025-02-09,Sunday,Spaghetti Bolognese,15,6
2025-02-09,Sunday,Caesar Salad,15,6
2025-02-09,Sunday,Margherita Pizza,15,8
2025-02-09,Sunday,Chicken Curry,15,1
2025-02-09,Sunday,Grilled Salmon,15,2
2025-02-09,Sunday,Beef Burger,15,1
2025-02-09,Sunday,Vegan Wrap,15,8
2025-02-09,Sunday,Eggplant Parmesan,15,6
2025-02-09,Sunday,Pasta Primavera,15,2
2025-02-09,Sunday,Chicken Alfredo,15,8
2025-02-09,Sunday,Spaghetti Bolognese,16,6
2025-02-09,Sunday,Caesar Salad,16,5
2025-02-09,Sunday,Margherita Pizza,16,8
2025-02-09,Sunday,Chicken Curry,16,3
2025-02-09,Sunday,Grilled Salmon,16,2
2025-02-09,Sunday,Beef Burger,16,1
2025-02-09,Sunday,Vegan Wrap,16,6
2025-02-09,Sunday,Eggplant Parmesan,16,2
2025-02-09,Sunday,Pasta Primavera,16,3
2025-02-09,Sunday,Chicken Alfredo,16,8
2025-02-09,Sunday,Spaghetti Bolognese,17,2
2025-02-09,Sunday,Caesar Salad,17,1
2025-02-09,Sunday,Margherita Pizza,17,6
2025-02-09,Sunday,Chicken Curry,17,5
2025-02-09,Sunday,Grilled Salmon,17,3
2025-02-09,Sunday,Beef Burger,17,4
2025-02-09,Sunday,Vegan Wrap,17,7
2025-02-09,Sunday,Eggplant Parmesan,17,3
2025-02-09,Sunday,Pasta Primavera,17,1
2025-02-09,Sunday,Chicken Alfredo,17,7
2025-02-09,Sunday,Spaghetti Bolognese,18,17
2025-02-09,Sunday,Caesar Salad,18,25
2025-02-09,Sunday,Margherita Pizza,18,16
2025-02-09,Sunday,Chicken Curry,18,25
2025-02-09,Sunday,Grilled Salmon,18,25
2025-02-09,Sunday,Beef Burger,18,13
2025-02-09,Sunday,Vegan Wrap,18,13
2025-02-09,Sunday,Eggplant Parmesan,18,20
2025-02-09,Sunday,Pasta Primavera,18,22
2025-02-09,Sunday,Chicken Alfredo,18,10
2025-02-09,Sunday,Spaghetti Bolognese,19,16
2025-02-09,Sunday,Caesar Salad,19,15
2025-02-09,Sunday,Margherita Pizza,19,24
2025-02-09,Sunday,Chicken Curry,19,18
2025-02-09,Sunday,Grilled Salmon,19,18
2025-02-09,Sunday,Beef Burger,19,20
2025-02-09,Sunday,Vegan Wrap,19,11
2025-02-09,Sunday,Eggplant Parmesan,19,8
2025-02-09,Sunday,Pasta Primavera,19,12
2025-02-09,Sunday,Chicken Alfredo,19,24
2025-02-09,Sunday,Spaghetti Bolognese,20,16
2025-02-09,Sunday,Caesar Salad,20,24
2025-02-09,Sunday,Margherita Pizza,20,9
2025-02-09,Sunday,Chicken Curry,20,13
2025-02-09,Sunday,Grilled Salmon,20,22
2025-02-09,Sunday,Beef Burger,20,16
2025-02-09,Sunday,Vegan Wrap,20,13
2025-02-09,Sunday,Eggplant Parmesan,20,13
2025-02-09,Sunday,Pasta Primavera,20,22
2025-02-09,Sunday,Chicken Alfredo,20,18
2025-02-09,Sunday,Spaghetti Bolognese,21,0
2025-02-09,Sunday,Caesar Salad,21,0
2025-02-09,Sunday,Margherita Pizza,21,0
2025-02-09,Sunday,Chicken Curry,21,0
2025-02-09,Sunday,Grilled Salmon,21,0
2025-02-09,Sunday,Beef Burger,21,0
2025-02-09,Sunday,Vegan Wrap,21,0
2025-02-09,Sunday,Eggplant Parmesan,21,0
2025-02-09,Sunday,Pasta Primavera,21,0
2025-02-09,Sunday,Chicken Alfredo,21,0
2025-02-09,Sunday,Spaghetti Bolognese,22,0
2025-02-09,Sunday,Caesar Salad,22,0
2025-02-09,Sunday,Margherita Pizza,22,0
2025-02-09,Sunday,Chicken Curry,22,0
2025-02-09,Sunday,Grilled Salmon,22,0
2025-02-09,Sunday,Beef Burger,22,0
2025-02-09,Sunday,Vegan Wrap,22,0
2025-02-09,Sunday,Eggplant Parmesan,22,0
2025-02-09,Sunday,Pasta Primavera,22,0
2025-02-09,Sunday,Chicken Alfredo,22,0
2025-02-09,Sunday,Spaghetti Bolognese,23,0
2025-02-09,Sunday,Caesar Salad,23,0
2025-02-09,Sunday,Margherita Pizza,23,0
2025-02-09,Sunday,Chicken Curry,23,0
2025-02-09,Sunday,Grilled Salmon,23,0
2025-02-09,Sunday,Beef Burger,23,0
2025-02-09,Sunday,Vegan Wrap,23,0
2025-02-09,Sunday,Eggplant Parmesan,23,0
2025-02-09,Sunday,Pasta Primavera,23,0
2025-02-09,Sunday,Chicken Alfredo,23,0
2025-02-10,Monday,Spaghetti Bolognese,0,0
2025-02-10,Monday,Caesar Salad,0,0
2025-02-10,Monday,Margherita Pizza,0,0
2025-02-10,Monday,Chicken Curry,0,0
2025-02-10,Monday,Grilled Salmon,0,0
2025-02-10,Monday,Beef Burger,0,0
2025-02-10,Monday,Vegan Wrap,0,0
2025-02-10,Monday,Eggplant Parmesan,0,0
2025-02-10,Monday,Pasta Primavera,0,0
2025-02-10,Monday,Chicken Alfredo,0,0
2025-02-10,Monday,Spaghetti Bolognese,1,0
2025-02-10,Monday,Caesar Salad,1,0
2025-02-10,Monday,Margherita Pizza,1,0
2025-02-10,Monday,Chicken Curry,1,0
2025-02-10,Monday,Grilled Salmon,1,0
2025-02-10,Monday,Beef Burger,1,0
2025-02-10,Monday,Vegan Wrap,1,0
2025-02-10,Monday,Eggplant Parmesan,1,0
2025-02-10,Monday,Pasta Primavera,1,0
2025-02-10,Monday,Chicken Alfredo,1,0
2025-02-10,Monday,Spaghetti Bolognese,2,0
2025-02-10,Monday,Caesar Salad,2,0
2025-02-10,Monday,Margherita Pizza,2,0
2025-02-10,Monday,Chicken Curry,2,0
2025-02-10,Monday,Grilled Salmon,2,0
2025-02-10,Monday,Beef Burger,2,0
2025-02-10,Monday,Vegan Wrap,2,0
2025-02-10,Monday,Eggplant Parmesan,2,0
2025-02-10,Monday,Pasta Primavera,2,0
2025-02-10,Monday,Chicken Alfredo,2,0
2025-02-10,Monday,Spaghetti Bolognese,3,0
2025-02-10,Monday,Caesar Salad,3,0
2025-02-10,Monday,Margherita Pizza,3,0
2025-02-10,Monday,Chicken Curry,3,0
2025-02-10,Monday,Grilled Salmon,3,0
2025-02-10,Monday,Beef Burger,3,0
2025-02-10,Monday,Vegan Wrap,3,0
2025-02-10,Monday,Eggplant Parmesan,3,0
2025-02-10,Monday,Pasta Primavera,3,0
2025-02-10,Monday,Chicken Alfredo,3,0
2025-02-10,Monday,Spaghetti Bolognese,4,0
2025-02-10,Monday,Caesar Salad,4,0
2025-02-10,Monday,Margherita Pizza,4,0
2025-02-10,Monday,Chicken Curry,4,0
2025-02-10,Monday,Grilled Salmon,4,0
2025-02-10,Monday,Beef Burger,4,0
2025-02-10,Monday,Vegan Wrap,4,0
2025-02-10,Monday,Eggplant Parmesan,4,0
2025-02-10,Monday,Pasta Primavera,4,0
2025-02-10,Monday,Chicken Alfredo,4,0
2025-02-10,Monday,Spaghetti Bolognese,5,0
2025-02-10,Monday,Caesar Salad,5,0
2025-02-10,Monday,Margherita Pizza,5,0
2025-02-10,Monday,Chicken Curry,5,0
2025-02-10,Monday,Grilled Salmon,5,0
2025-02-10,Monday,Beef Burger,5,0
2025-02-10,Monday,Vegan Wrap,5,0
2025-02-10,Monday,Eggplant Parmesan,5,0
2025-02-10,Monday,Pasta Primavera,5,0
2025-02-10,Monday,Chicken Alfredo,5,0
2025-02-10,Monday,Spaghetti Bolognese,6,0
2025-02-10,Monday,Caesar Salad,6,0
2025-02-10,Monday,Margherita Pizza,6,0
2025-02-10,Monday,Chicken Curry,6,0
2025-02-10,Monday,Grilled Salmon,6,0
2025-02-10,Monday,Beef Burger,6,0
2025-02-10,Monday,Vegan Wrap,6,0
2025-02-10,Monday,Eggplant Parmesan,6,0
2025-02-10,Monday,Pasta Primavera,6,0
2025-02-10,Monday,Chicken Alfredo,6,0
2025-02-10,Monday,Spaghetti Bolognese,7,0
2025-02-10,Monday,Caesar Salad,7,0
2025-02-10,Monday,Margherita Pizza,7,0
2025-02-10,Monday,Chicken Curry,7,0
2025-02-10,Monday,Grilled Salmon,7,0
2025-02-10,Monday,Beef Burger,7,0
2025-02-10,Monday,Vegan Wrap,7,0
2025-02-10,Monday,Eggplant Parmesan,7,0
2025-02-10,Monday,Pasta Primavera,7,0
2025-02-10,Monday,Chicken Alfredo,7,0
2025-02-10,Monday,Spaghetti Bolognese,8,0
2025-02-10,Monday,Caesar Salad,8,0
2025-02-10,Monday,Margherita Pizza,8,0
2025-02-10,Monday,Chicken Curry,8,0
2025-02-10,Monday,Grilled Salmon,8,0
2025-02-10,Monday,Beef Burger,8,0
2025-02-10,Monday,Vegan Wrap,8,0
2025-02-10,Monday,Eggplant Parmesan,8,0
2025-02-10,Monday,Pasta Primavera,8,0
2025-02-10,Monday,Chicken Alfredo,8,0
2025-02-10,Monday,Spaghetti Bolognese,9,7
2025-02-10,Monday,Caesar Salad,9,6
2025-02-10,Monday,Margherita Pizza,9,4
2025-02-10,Monday,Chicken Curry,9,1
2025-02-10,Monday,Grilled Salmon,9,3
2025-02-10,Monday,Beef Burger,9,3
2025-02-10,Monday,Vegan Wrap,9,1
2025-02-10,Monday,Eggplant Parmesan,9,5
2025-02-10,Monday,Pasta Primavera,9,7
2025-02-10,Monday,Chicken Alfredo,9,3
2025-02-10,Monday,Spaghetti Bolognese,10,1
2025-02-10,Monday,Caesar Salad,10,7
2025-02-10,Monday,Margherita Pizza,10,2
2025-02-10,Monday,Chicken Curry,10,5
2025-02-10,Monday,Grilled Salmon,10,1
2025-02-10,Monday,Beef Burger,10,7
2025-02-10,Monday,Vegan Wrap,10,5
2025-02-10,Monday,Eggplant Parmesan,10,5
2025-02-10,Monday,Pasta Primavera,10,8
2025-02-10,Monday,Chicken Alfredo,10,4
2025-02-10,Monday,Spaghetti Bolognese,11,13
2025-02-10,Monday,Caesar Salad,11,15
2025-02-10,Monday,Margherita Pizza,11,8
2025-02-10,Monday,Chicken Curry,11,17
2025-02-10,Monday,Grilled Salmon,11,15
2025-02-10,Monday,Beef Burger,11,9
2025-02-10,Monday,Vegan Wrap,11,6
2025-02-10,Monday,Eggplant Parmesan,11,12
2025-02-10,Monday,Pasta Primavera,11,19
2025-02-10,Monday,Chicken Alfredo,11,18
2025-02-10,Monday,Spaghetti Bolognese,12,7
2025-02-10,Monday,Caesar Salad,12,7
2025-02-10,Monday,Margherita Pizza,12,15
2025-02-10,Monday,Chicken Curry,12,18
2025-02-10,Monday,Grilled Salmon,12,20
2025-02-10,Monday,Beef Burger,12,19
2025-02-10,Monday,Vegan Wrap,12,20
2025-02-10,Monday,Eggplant Parmesan,12,19
2025-02-10,Monday,Pasta Primavera,12,10
2025-02-10,Monday,Chicken Alfredo,12,18
2025-02-10,Monday,Spaghetti Bolognese,13,19
2025-02-10,Monday,Caesar Salad,13,10
2025-02-10,Monday,Margherita Pizza,13,10
2025-02-10,Monday,Chicken Curry,13,7
2025-02-10,Monday,Grilled Salmon,13,14
2025-02-10,Monday,Beef Burger,13,19
2025-02-10,Monday,Vegan Wrap,13,11
2025-02-10,Monday,Eggplant Parmesan,13,18
2025-02-10,Monday,Pasta Primavera,13,14
2025-02-10,Monday,Chicken Alfredo,13,10
2025-02-10,Monday,Spaghetti Bolognese,14,4
2025-02-10,Monday,Caesar Salad,14,7
2025-02-10,Monday,Margherita Pizza,14,4
2025-02-10,Monday,Chicken Curry,14,2
2025-02-10,Monday,Grilled Salmon,14,8
2025-02-10,Monday,Beef Burger,14,8
2025-02-10,Monday,Vegan Wrap,14,7
2025-02-10,Monday,Eggplant Parmesan,14,7
2025-02-10,Monday,Pasta Primavera,14,8
2025-02-10,Monday,Chicken Alfredo,14,7
2025-02-10,Monday,Spaghetti Bolognese,15,4
2025-02-10,Monday,Caesar Salad,15,3
2025-02-10,Monday,Margherita Pizza,15,5
2025-02-10,Monday,Chicken Curry,15,4
2025-02-10,Monday,Grilled Salmon,15,1
2025-02-10,Monday,Beef Burger,15,4
2025-02-10,Monday,Vegan Wrap,15,2
2025-02-10,Monday,Eggplant Parmesan,15,7
2025-02-10,Monday,Pasta Primavera,15,2
2025-02-10,Monday,Chicken Alfredo,15,5
2025-02-10,Monday,Spaghetti Bolognese,16,5
2025-02-10,Monday,Caesar Salad,16,7
2025-02-10,Monday,Margherita Pizza,16,5
2025-02-10,Monday,Chicken Curry,16,2
2025-02-10,Monday,Grilled Salmon,16,1
2025-02-10,Monday,Beef Burger,16,3
2025-02-10,Monday,Vegan Wrap,16,7
2025-02-10,Monday,Eggplant Parmesan,16,5
2025-02-10,Monday,Pasta Primavera,16,8
2025-02-10,Monday,Chicken Alfredo,16,8
2025-02-10,Monday,Spaghetti Bolognese,17,6
2025-02-10,Monday,Caesar Salad,17,4
2025-02-10,Monday,Margherita Pizza,17,1
2025-02-10,Monday,Chicken Curry,17,7
2025-02-10,Monday,Grilled Salmon,17,2
2025-02-10,Monday,Beef Burger,17,8
2025-02-10,Monday,Vegan Wrap,17,6
2025-02-10,Monday,Eggplant Parmesan,17,4
2025-02-10,Monday,Pasta Primavera,17,2
2025-02-10,Monday,Chicken Alfredo,17,6
2025-02-10,Monday,Spaghetti Bolognese,18,11
2025-02-10,Monday,Caesar Salad,18,22
2025-02-10,Monday,Margherita Pizza,18,23
2025-02-10,Monday,Chicken Curry,18,21
2025-02-10,Monday,Grilled Salmon,18,8
2025-02-10,Monday,Beef Burger,18,17
2025-02-10,Monday,Vegan Wrap,18,12
2025-02-10,Monday,Eggplant Parmesan,18,10
2025-02-10,Monday,Pasta Primavera,18,16
2025-02-10,Monday,Chicken Alfredo,18,12
2025-02-10,Monday,Spaghetti Bolognese,19,22
2025-02-10,Monday,Caesar Salad,19,24
2025-02-10,Monday,Margherita Pizza,19,20
2025-02-10,Monday,Chicken Curry,19,24
2025-02-10,Monday,Grilled Salmon,19,17
2025-02-10,Monday,Beef Burger,19,15
2025-02-10,Monday,Vegan Wrap,19,14
2025-02-10,Monday,Eggplant Parmesan,19,20
2025-02-10,Monday,Pasta Primavera,19,19
2025-02-10,Monday,Chicken Alfredo,19,22
2025-02-10,Monday,Spaghetti Bolognese,20,25
2025-02-10,Monday,Caesar Salad,20,20
2025-02-10,Monday,Margherita Pizza,20,25
2025-02-10,Monday,Chicken Curry,20,12
2025-02-10,Monday,Grilled Salmon,20,22
2025-02-10,Monday,Beef Burger,20,24
2025-02-10,Monday,Vegan Wrap,20,8
2025-02-10,Monday,Eggplant Parmesan,20,22
2025-02-10,Monday,Pasta Primavera,20,19
2025-02-10,Monday,Chicken Alfredo,20,19
2025-02-10,Monday,Spaghetti Bolognese,21,0
2025-02-10,Monday,Caesar Salad,21,0
2025-02-10,Monday,Margherita Pizza,21,0
2025-02-10,Monday,Chicken Curry,21,0
2025-02-10,Monday,Grilled Salmon,21,0
2025-02-10,Monday,Beef Burger,21,0
2025-02-10,Monday,Vegan Wrap,21,0
2025-02-10,Monday,Eggplant Parmesan,21,0
2025-02-10,Monday,Pasta Primavera,21,0
2025-02-10,Monday,Chicken Alfredo,21,0
2025-02-10,Monday,Spaghetti Bolognese,22,0
2025-02-10,Monday,Caesar Salad,22,0
2025-02-10,Monday,Margherita Pizza,22,0
2025-02-10,Monday,Chicken Curry,22,0
2025-02-10,Monday,Grilled Salmon,22,0
2025-02-10,Monday,Beef Burger,22,0
2025-02-10,Monday,Vegan Wrap,22,0
2025-02-10,Monday,Eggplant Parmesan,22,0
2025-02-10,Monday,Pasta Primavera,22,0
2025-02-10,Monday,Chicken Alfredo,22,0
2025-02-10,Monday,Spaghetti Bolognese,23,0
2025-02-10,Monday,Caesar Salad,23,0
2025-02-10,Monday,Margherita Pizza,23,0
2025-02-10,Monday,Chicken Curry,23,0
2025-02-10,Monday,Grilled Salmon,23,0
2025-02-10,Monday,Beef Burger,23,0
2025-02-10,Monday,Vegan Wrap,23,0
2025-02-10,Monday,Eggplant Parmesan,23,0
2025-02-10,Monday,Pasta Primavera,23,0
2025-02-10,Monday,Chicken Alfredo,23,0
2025-02-11,Tuesday,Spaghetti Bolognese,0,0
2025-02-11,Tuesday,Caesar Salad,0,0
2025-02-11,Tuesday,Margherita Pizza,0,0
2025-02-11,Tuesday,Chicken Curry,0,0
2025-02-11,Tuesday,Grilled Salmon,0,0
2025-02-11,Tuesday,Beef Burger,0,0
2025-02-11,Tuesday,Vegan Wrap,0,0
2025-02-11,Tuesday,Eggplant Parmesan,0,0
2025-02-11,Tuesday,Pasta Primavera,0,0
2025-02-11,Tuesday,Chicken Alfredo,0,0
2025-02-11,Tuesday,Spaghetti Bolognese,1,0
2025-02-11,Tuesday,Caesar Salad,1,0
2025-02-11,Tuesday,Margherita Pizza,1,0
2025-02-11,Tuesday,Chicken Curry,1,0
2025-02-11,Tuesday,Grilled Salmon,1,0
2025-02-11,Tuesday,Beef Burger,1,0
2025-02-11,Tuesday,Vegan Wrap,1,0
2025-02-11,Tuesday,Eggplant Parmesan,1,0
2025-02-11,Tuesday,Pasta Primavera,1,0
2025-02-11,Tuesday,Chicken Alfredo,1,0
2025-02-11,Tuesday,Spaghetti Bolognese,2,0
2025-02-11,Tuesday,Caesar Salad,2,0
2025-02-11,Tuesday,Margherita Pizza,2,0
2025-02-11,Tuesday,Chicken Curry,2,0
2025-02-11,Tuesday,Grilled Salmon,2,0
2025-02-11,Tuesday,Beef Burger,2,0
2025-02-11,Tuesday,Vegan Wrap,2,0
2025-02-11,Tuesday,Eggplant Parmesan,2,0
2025-02-11,Tuesday,Pasta Primavera,2,0
2025-02-11,Tuesday,Chicken Alfredo,2,0
2025-02-11,Tuesday,Spaghetti Bolognese,3,0
2025-02-11,Tuesday,Caesar Salad,3,0
2025-02-11,Tuesday,Margherita Pizza,3,0
2025-02-11,Tuesday,Chicken Curry,3,0
2025-02-11,Tuesday,Grilled Salmon,3,0
2025-02-11,Tuesday,Beef Burger,3,0
2025-02-11,Tuesday,Vegan Wrap,3,0
2025-02-11,Tuesday,Eggplant Parmesan,3,0
2025-02-11,Tuesday,Pasta Primavera,3,0
2025-02-11,Tuesday,Chicken Alfredo,3,0
2025-02-11,Tuesday,Spaghetti Bolognese,4,0
2025-02-11,Tuesday,Caesar Salad,4,0
2025-02-11,Tuesday,Margherita Pizza,4,0
2025-02-11,Tuesday,Chicken Curry,4,0
2025-02-11,Tuesday,Grilled Salmon,4,0
2025-02-11,Tuesday,Beef Burger,4,0
2025-02-11,Tuesday,Vegan Wrap,4,0
2025-02-11,Tuesday,Eggplant Parmesan,4,0
2025-02-11,Tuesday,Pasta Primavera,4,0
2025-02-11,Tuesday,Chicken Alfredo,4,0
2025-02-11,Tuesday,Spaghetti Bolognese,5,0
2025-02-11,Tuesday,Caesar Salad,5,0
2025-02-11,Tuesday,Margherita Pizza,5,0
2025-02-11,Tuesday,Chicken Curry,5,0
2025-02-11,Tuesday,Grilled Salmon,5,0
2025-02-11,Tuesday,Beef Burger,5,0
2025-02-11,Tuesday,Vegan Wrap,5,0
2025-02-11,Tuesday,Eggplant Parmesan,5,0
2025-02-11,Tuesday,Pasta Primavera,5,0
2025-02-11,Tuesday,Chicken Alfredo,5,0
2025-02-11,Tuesday,Spaghetti Bolognese,6,0
2025-02-11,Tuesday,Caesar Salad,6,0
2025-02-11,Tuesday,Margherita Pizza,6,0
2025-02-11,Tuesday,Chicken Curry,6,0
2025-02-11,Tuesday,Grilled Salmon,6,0
2025-02-11,Tuesday,Beef Burger,6,0
2025-02-11,Tuesday,Vegan Wrap,6,0
2025-02-11,Tuesday,Eggplant Parmesan,6,0
2025-02-11,Tuesday,Pasta Primavera,6,0
2025-02-11,Tuesday,Chicken Alfredo,6,0
2025-02-11,Tuesday,Spaghetti Bolognese,7,0
2025-02-11,Tuesday,Caesar Salad,7,0
2025-02-11,Tuesday,Margherita Pizza,7,0
2025-02-11,Tuesday,Chicken Curry,7,0
2025-02-11,Tuesday,Grilled Salmon,7,0
2025-02-11,Tuesday,Beef Burger,7,0
2025-02-11,Tuesday,Vegan Wrap,7,0
2025-02-11,Tuesday,Eggplant Parmesan,7,0
2025-02-11,Tuesday,Pasta Primavera,7,0
2025-02-11,Tuesday,Chicken Alfredo,7,0
2025-02-11,Tuesday,Spaghetti Bolognese,8,0
2025-02-11,Tuesday,Caesar Salad,8,0
2025-02-11,Tuesday,Margherita Pizza,8,0
2025-02-11,Tuesday,Chicken Curry,8,0
2025-02-11,Tuesday,Grilled Salmon,8,0
2025-02-11,Tuesday,Beef Burger,8,0
2025-02-11,Tuesday,Vegan Wrap,8,0
2025-02-11,Tuesday,Eggplant Parmesan,8,0
2025-02-11,Tuesday,Pasta Primavera,8,0
2025-02-11,Tuesday,Chicken Alfredo,8,0
2025-02-11,Tuesday,Spaghetti Bolognese,9,3
2025-02-11,Tuesday,Caesar Salad,9,5
2025-02-11,Tuesday,Margherita Pizza,9,8
2025-02-11,Tuesday,Chicken Curry,9,2
2025-02-11,Tuesday,Grilled Salmon,9,7
2025-02-11,Tuesday,Beef Burger,9,6
2025-02-11,Tuesday,Vegan Wrap,9,2
2025-02-11,Tuesday,Eggplant Parmesan,9,1
2025-02-11,Tuesday,Pasta Primavera,9,6
2025-02-11,Tuesday,Chicken Alfredo,9,4
2025-02-11,Tuesday,Spaghetti Bolognese,10,5
2025-02-11,Tuesday,Caesar Salad,10,4
2025-02-11,Tuesday,Margherita Pizza,10,1
2025-02-11,Tuesday,Chicken Curry,10,1
