Date,Day,Hour,Dish,Amount
16/01/25,Thursday,20,Sandwich,3
16/01/25,Thursday,20,Tacos,8
16/01/25,Thursday,20,Sushi,7
16/01/25,Thursday,20,Sandwich,1
16/01/25,Thursday,20,Curry,4
16/01/25,Thursday,21,Tacos,2
16/01/25,Thursday,21,Soup,8
16/01/25,Thursday,21,Pizza,6
16/01/25,Thursday,22,Soup,3
16/01/25,Thursday,22,Tacos,2
16/01/25,Thursday,22,Sandwich,6
16/01/25,Thursday,22,Sushi,5
16/01/25,Thursday,22,Soup,8
16/01/25,Thursday,23,Sandwich,5
16/01/25,Thursday,23,Tacos,9
16/01/25,Thursday,23,Tacos,7
16/01/25,Thursday,23,Salad,3
16/01/25,Thursday,23,Curry,0
17/01/25,Friday,0,Sandwich,3
17/01/25,Friday,0,Sandwich,7
17/01/25,Friday,0,Pizza,6
17/01/25,Friday,0,Tacos,3
17/01/25,Friday,0,Curry,9
17/01/25,Friday,0,Sandwich,5
17/01/25,Friday,1,Sushi,0
17/01/25,Friday,1,Soup,10
17/01/25,Friday,1,Tacos,6
17/01/25,Friday,2,Tacos,3
17/01/25,Friday,2,Pizza,5
17/01/25,Friday,2,Tacos,7
17/01/25,Friday,2,Tacos,5
17/01/25,Friday,2,Sandwich,7
17/01/25,Friday,2,Curry,8
17/01/25,Friday,2,Pizza,3
17/01/25,Friday,2,Soup,10
17/01/25,Friday,3,Sandwich,10
17/01/25,Friday,3,Sandwich,6
17/01/25,Friday,3,Curry,0
17/01/25,Friday,3,Sushi,0
17/01/25,Friday,3,Sandwich,9
17/01/25,Friday,4,Burger,4
17/01/25,Friday,4,Soup,0
17/01/25,Friday,4,Salad,8
17/01/25,Friday,4,Tacos,2
17/01/25,Friday,5,Sandwich,5
17/01/25,Friday,5,Burger,7
17/01/25,Friday,5,Sandwich,0
17/01/25,Friday,5,Soup,3
17/01/25,Friday,5,Salad,10
17/01/25,Friday,5,Soup,3
17/01/25,Friday,6,Curry,5
17/01/25,Friday,6,Curry,6
17/01/25,Friday,6,Soup,0
17/01/25,Friday,6,Salad,3
17/01/25,Friday,6,Salad,2
17/01/25,Friday,7,Sandwich,9
17/01/25,Friday,7,Sandwich,0
17/01/25,Friday,7,Sandwich,0
17/01/25,Friday,7,Burger,3
17/01/25,Friday,7,Burger,4
17/01/25,Friday,7,Sandwich,2
17/01/25,Friday,7,Tacos,4
17/01/25,Friday,7,Sushi,8
17/01/25,Friday,8,Tacos,2
17/01/25,Friday,8,Tacos,4
17/01/25,Friday,8,Sandwich,10
17/01/25,Friday,9,Salad,10
17/01/25,Friday,9,Pizza,3
17/01/25,Friday,9,Tacos,10
17/01/25,Friday,9,Sushi,6
17/01/25,Friday,9,Soup,1
17/01/25,Friday,10,Salad,9
17/01/25,Friday,10,Sandwich,10
17/01/25,Friday,10,Soup,7
17/01/25,Friday,10,Salad,9
17/01/25,Friday,10,Sandwich,6
17/01/25,Friday,11,Pizza,5
17/01/25,Friday,11,Curry,8
17/01/25,Friday,11,Burger,3
17/01/25,Friday,11,Sandwich,8
17/01/25,Friday,11,Sandwich,2
17/01/25,Friday,11,Sandwich,0
17/01/25,Friday,12,Curry,3
17/01/25,Friday,12,Pizza,7
17/01/25,Friday,12,Burger,8
17/01/25,Friday,12,Sandwich,10
17/01/25,Friday,12,Sandwich,2
17/01/25,Friday,12,Sushi,7
17/01/25,Friday,12,Soup,0
17/01/25,Friday,13,Burger,8
17/01/25,Friday,13,Soup,6
17/01/25,Friday,13,Salad,9
17/01/25,Friday,13,Curry,1
17/01/25,Friday,13,Soup,8
17/01/25,Friday,14,Salad,0
17/01/25,Friday,14,Tacos,6
17/01/25,Friday,14,Sandwich,9
17/01/25,Friday,14,Salad,7
17/01/25,Friday,14,Sandwich,7
17/01/25,Friday,14,Salad,8
17/01/25,Friday,14,Burger,4
17/01/25,Friday,14,Sandwich,6
17/01/25,Friday,15,Soup,5
17/01/25,Friday,15,Tacos,6
17/01/25,Friday,15,Curry,4
17/01/25,Friday,15,Salad,2
17/01/25,Friday,15,Sandwich,4
17/01/25,Friday,15,Sushi,1
17/01/25,Friday,16,Soup,0
17/01/25,Friday,16,Sushi,1
17/01/25,Friday,16,Soup,0
17/01/25,Friday,16,Tacos,2
17/01/25,Friday,16,Soup,9
17/01/25,Friday,17,Sushi,4
17/01/25,Friday,17,Sandwich,0
17/01/25,Friday,17,Sandwich,8
17/01/25,Friday,17,Pizza,8
17/01/25,Friday,18,Sandwich,8
17/01/25,Friday,18,Pizza,2
17/01/25,Friday,18,Sandwich,10
17/01/25,Friday,18,Curry,9
17/01/25,Friday,18,Sandwich,3
17/01/25,Friday,18,Sandwich,2
17/01/25,Friday,18,Tacos,9
17/01/25,Friday,18,Pizza,4
17/01/25,Friday,19,Sandwich,1
17/01/25,Friday,19,Pizza,10
17/01/25,Friday,19,Sandwich,10
17/01/25,Friday,19,Soup,2
17/01/25,Friday,19,Soup,8
17/01/25,Friday,19,Curry,2
17/01/25,Friday,19,Soup,3
17/01/25,Friday,20,Salad,4
17/01/25,Friday,20,Soup,0
17/01/25,Friday,20,Sandwich,9
17/01/25,Friday,20,Burger,0
17/01/25,Friday,21,Curry,9
17/01/25,Friday,21,Tacos,8
17/01/25,Friday,21,Pizza,9
17/01/25,Friday,21,Tacos,3
17/01/25,Friday,21,Sushi,9
17/01/25,Friday,21,Sushi,3
17/01/25,Friday,21,Sandwich,7
17/01/25,Friday,22,Curry,2
17/01/25,Friday,22,Sandwich,9
17/01/25,Friday,22,Sandwich,0
17/01/25,Friday,22,Salad,10
17/01/25,Friday,22,Tacos,5
17/01/25,Friday,22,Sandwich,9
17/01/25,Friday,22,Soup,9
17/01/25,Friday,22,Sushi,0
17/01/25,Friday,23,Curry,3
17/01/25,Friday,23,Sandwich,5
17/01/25,Friday,23,Burger,6
17/01/25,Friday,23,Tacos,9
17/01/25,Friday,23,Pizza,2
17/01/25,Friday,23,Sandwich,7
17/01/25,Friday,23,Salad,8
18/01/25,Saturday,0,Sushi,2
18/01/25,Saturday,0,Salad,10
18/01/25,Saturday,0,Sandwich,9
18/01/25,Saturday,0,Sandwich,2
18/01/25,Saturday,0,Pizza,4
18/01/25,Saturday,0,Soup,6
18/01/25,Saturday,0,Burger,9
18/01/25,Saturday,1,Sushi,0
18/01/25,Saturday,1,Soup,2
18/01/25,Saturday,1,Curry,9
18/01/25,Saturday,1,Curry,8
18/01/25,Saturday,1,Tacos,9
18/01/25,Saturday,1,Burger,2
18/01/25,Saturday,1,Salad,2
18/01/25,Saturday,2,Sandwich,5
18/01/25,Saturday,2,Salad,0
18/01/25,Saturday,2,Sandwich,3
18/01/25,Saturday,2,Sandwich,5
18/01/25,Saturday,2,Soup,8
18/01/25,Saturday,2,Sandwich,4
18/01/25,Saturday,3,Sandwich,6
18/01/25,Saturday,3,Sandwich,1
18/01/25,Saturday,3,Curry,0
18/01/25,Saturday,3,Sushi,6
18/01/25,Saturday,4,Sushi,1
18/01/25,Saturday,4,Sandwich,3
18/01/25,Saturday,4,Pizza,0
18/01/25,Saturday,4,Sandwich,6
18/01/25,Saturday,4,Sushi,8
18/01/25,Saturday,5,Pizza,8
18/01/25,Saturday,5,Soup,5
18/01/25,Saturday,5,Pizza,1
18/01/25,Saturday,5,Soup,8
18/01/25,Saturday,5,Sushi,3
18/01/25,Saturday,5,Pizza,8
18/01/25,Saturday,5,Curry,10
18/01/25,Saturday,5,Salad,6
18/01/25,Saturday,6,Sushi,1
18/01/25,Saturday,6,Sandwich,0
18/01/25,Saturday,6,Salad,9
18/01/25,Saturday,6,Sushi,6
18/01/25,Saturday,6,Tacos,8
18/01/25,Saturday,7,Salad,6
18/01/25,Saturday,7,Soup,3
18/01/25,Saturday,7,Soup,6
18/01/25,Saturday,7,Burger,7
18/01/25,Saturday,8,Burger,4
18/01/25,Saturday,8,Salad,2
18/01/25,Saturday,8,Curry,6
18/01/25,Saturday,8,Burger,0
18/01/25,Saturday,8,Sandwich,10
18/01/25,Saturday,8,Tacos,9
18/01/25,Saturday,8,Pizza,4
18/01/25,Saturday,9,Sandwich,7
18/01/25,Saturday,9,Sandwich,8
18/01/25,Saturday,9,Sandwich,8
18/01/25,Saturday,9,Sandwich,7
18/01/25,Saturday,9,Sandwich,2
18/01/25,Saturday,10,Tacos,0
18/01/25,Saturday,10,Tacos,10
18/01/25,Saturday,10,Soup,1
18/01/25,Saturday,10,Burger,0
18/01/25,Saturday,11,Sandwich,0
18/01/25,Saturday,11,Salad,10
18/01/25,Saturday,11,Soup,5
18/01/25,Saturday,11,Sandwich,7
18/01/25,Saturday,12,Sandwich,6
18/01/25,Saturday,12,Sandwich,2
18/01/25,Saturday,12,Sandwich,6
18/01/25,Saturday,12,Burger,0
18/01/25,Saturday,12,Pizza,9
18/01/25,Saturday,12,Sandwich,0
18/01/25,Saturday,13,Salad,1
18/01/25,Saturday,13,Soup,9
18/01/25,Saturday,13,Tacos,9
18/01/25,Saturday,13,Salad,0
18/01/25,Saturday,14,Tacos,9
18/01/25,Saturday,14,Sandwich,3
18/01/25,Saturday,14,Sandwich,0
18/01/25,Saturday,14,Sushi,7
18/01/25,Saturday,14,Curry,1
18/01/25,Saturday,14,Tacos,7
18/01/25,Saturday,14,Sushi,3
18/01/25,Saturday,15,Sushi,6
18/01/25,Saturday,15,Sandwich,9
18/01/25,Saturday,15,Pizza,2
18/01/25,Saturday,15,Sushi,9
18/01/25,Saturday,15,Soup,8
18/01/25,Saturday,15,Sandwich,8
18/01/25,Saturday,15,Sandwich,9
18/01/25,Saturday,16,Tacos,0
18/01/25,Saturday,16,Sandwich,7
18/01/25,Saturday,16,Curry,8
18/01/25,Saturday,16,Burger,6
18/01/25,Saturday,17,Sandwich,5
18/01/25,Saturday,17,Sandwich,0
18/01/25,Saturday,17,Sushi,2
18/01/25,Saturday,17,Salad,0
18/01/25,Saturday,17,Tacos,9
18/01/25,Saturday,17,Sandwich,5
18/01/25,Saturday,18,Tacos,2
18/01/25,Saturday,18,Burger,2
18/01/25,Saturday,18,Sandwich,5
18/01/25,Saturday,18,Sandwich,2
18/01/25,Saturday,18,Sandwich,1
18/01/25,Saturday,18,Sandwich,0
18/01/25,Saturday,19,Curry,6
18/01/25,Saturday,19,Sushi,3
18/01/25,Saturday,19,Pizza,7
18/01/25,Saturday,20,Sandwich,8
18/01/25,Saturday,20,Sandwich,1
18/01/25,Saturday,20,Soup,9
18/01/25,Saturday,20,Sushi,10
18/01/25,Saturday,20,Tacos,2
18/01/25,Saturday,20,Sandwich,4
18/01/25,Saturday,21,Tacos,8
18/01/25,Saturday,21,Sandwich,6
18/01/25,Saturday,21,Sandwich,5
18/01/25,Saturday,21,Sandwich,6
18/01/25,Saturday,21,Sandwich,9
18/01/25,Saturday,21,Sushi,3
18/01/25,Saturday,22,Burger,6
18/01/25,Saturday,22,Burger,5
18/01/25,Saturday,22,Sushi,7
18/01/25,Saturday,22,Soup,7
18/01/25,Saturday,22,Sushi,7
18/01/25,Saturday,22,Soup,6
18/01/25,Saturday,22,Sandwich,7
18/01/25,Saturday,23,Sushi,7
18/01/25,Saturday,23,Tacos,5
18/01/25,Saturday,23,Sandwich,5
18/01/25,Saturday,23,Tacos,6
18/01/25,Saturday,23,Soup,2
18/01/25,Saturday,23,Tacos,5
18/01/25,Saturday,23,Soup,8
19/01/25,Sunday,0,Sandwich,9
19/01/25,Sunday,0,Tacos,3
19/01/25,Sunday,0,Curry,8
19/01/25,Sunday,0,Burger,6
19/01/25,Sunday,0,Sandwich,7
19/01/25,Sunday,0,Sandwich,10
19/01/25,Sunday,0,Curry,6
19/01/25,Sunday,0,Soup,3
19/01/25,Sunday,1,Sandwich,10
19/01/25,Sunday,1,Burger,10
19/01/25,Sunday,1,Sandwich,7
19/01/25,Sunday,1,Tacos,6
19/01/25,Sunday,2,Sandwich,2
19/01/25,Sunday,2,Sandwich,1
19/01/25,Sunday,2,Pizza,7
19/01/25,Sunday,2,Curry,10
19/01/25,Sunday,2,Burger,10
19/01/25,Sunday,2,Salad,10
19/01/25,Sunday,2,Soup,4
19/01/25,Sunday,3,Soup,4
19/01/25,Sunday,3,Sandwich,8
19/01/25,Sunday,3,Pizza,1
19/01/25,Sunday,4,Sandwich,1
19/01/25,Sunday,4,Pizza,5
19/01/25,Sunday,4,Sandwich,8
19/01/25,Sunday,4,Sushi,3
19/01/25,Sunday,4,Soup,3
19/01/25,Sunday,4,Sushi,5
19/01/25,Sunday,5,Tacos,4
19/01/25,Sunday,5,Burger,7
19/01/25,Sunday,5,Salad,4
19/01/25,Sunday,5,Tacos,4
19/01/25,Sunday,5,Burger,6
19/01/25,Sunday,6,Pizza,3
19/01/25,Sunday,6,Pizza,10
19/01/25,Sunday,6,Pizza,7
19/01/25,Sunday,6,Sandwich,10
19/01/25,Sunday,7,Salad,7
19/01/25,Sunday,7,Sushi,1
19/01/25,Sunday,7,Burger,3
19/01/25,Sunday,8,Curry,3
19/01/25,Sunday,8,Soup,8
19/01/25,Sunday,8,Tacos,3
19/01/25,Sunday,8,Sandwich,3
19/01/25,Sunday,8,Sushi,10
19/01/25,Sunday,8,Tacos,6
19/01/25,Sunday,8,Pizza,8
19/01/25,Sunday,8,Sandwich,2
19/01/25,Sunday,9,Sandwich,6
19/01/25,Sunday,9,Tacos,3
19/01/25,Sunday,9,Sandwich,5
19/01/25,Sunday,9,Soup,4
19/01/25,Sunday,10,Pizza,0
19/01/25,Sunday,10,Salad,9
19/01/25,Sunday,10,Sandwich,10
19/01/25,Sunday,10,Soup,7
19/01/25,Sunday,11,Salad,0
19/01/25,Sunday,11,Sandwich,0
19/01/25,Sunday,11,Curry,7
19/01/25,Sunday,11,Pizza,9
19/01/25,Sunday,11,Salad,6
19/01/25,Sunday,11,Sandwich,10
19/01/25,Sunday,12,Salad,3
19/01/25,Sunday,12,Tacos,1
19/01/25,Sunday,12,Tacos,10
19/01/25,Sunday,12,Curry,9
19/01/25,Sunday,12,Soup,2
19/01/25,Sunday,12,Sandwich,6
19/01/25,Sunday,12,Tacos,1
19/01/25,Sunday,12,Sandwich,8
19/01/25,Sunday,13,Sandwich,6
19/01/25,Sunday,13,Salad,0
19/01/25,Sunday,13,Pizza,4
19/01/25,Sunday,13,Curry,2
19/01/25,Sunday,13,Soup,6
19/01/25,Sunday,13,Soup,8
19/01/25,Sunday,14,Sandwich,8
19/01/25,Sunday,14,Curry,10
19/01/25,Sunday,14,Sushi,2
19/01/25,Sunday,14,Sandwich,2
19/01/25,Sunday,14,Sandwich,0
19/01/25,Sunday,14,Salad,4
19/01/25,Sunday,14,Pizza,3
19/01/25,Sunday,15,Sandwich,6
19/01/25,Sunday,15,Salad,6
19/01/25,Sunday,15,Sandwich,5
19/01/25,Sunday,16,Salad,3
19/01/25,Sunday,16,Sushi,6
19/01/25,Sunday,16,Sandwich,7
19/01/25,Sunday,16,Sandwich,7
19/01/25,Sunday,16,Soup,2
19/01/25,Sunday,16,Tacos,10
19/01/25,Sunday,17,Pizza,7
19/01/25,Sunday,17,Soup,6
19/01/25,Sunday,17,Burger,5
19/01/25,Sunday,17,Sandwich,9
19/01/25,Sunday,17,Sandwich,9
19/01/25,Sunday,18,Salad,9
19/01/25,Sunday,18,Sandwich,3
19/01/25,Sunday,18,Sandwich,4
19/01/25,Sunday,18,Burger,3
19/01/25,Sunday,18,Sandwich,7
19/01/25,Sunday,18,Soup,7
19/01/25,Sunday,18,Sandwich,0
19/01/25,Sunday,19,Tacos,7
19/01/25,Sunday,19,Sandwich,8
19/01/25,Sunday,19,Sandwich,2
19/01/25,Sunday,19,Sandwich,7
19/01/25,Sunday,19,Soup,5
19/01/25,Sunday,20,Sandwich,3
19/01/25,Sunday,20,Curry,3
19/01/25,Sunday,20,Salad,1
19/01/25,Sunday,20,Sandwich,0
19/01/25,Sunday,20,Burger,3
19/01/25,Sunday,21,Sandwich,5
19/01/25,Sunday,21,Pizza,1
19/01/25,Sunday,21,Sandwich,1
19/01/25,Sunday,21,Sandwich,8
19/01/25,Sunday,21,Tacos,0
19/01/25,Sunday,22,Soup,2
19/01/25,Sunday,22,Sandwich,10
19/01/25,Sunday,22,Sandwich,6
19/01/25,Sunday,22,Sandwich,5
19/01/25,Sunday,22,Soup,6
19/01/25,Sunday,22,Burger,9
19/01/25,Sunday,22,Tacos,9
19/01/25,Sunday,23,Burger,1
19/01/25,Sunday,23,Curry,2
19/01/25,Sunday,23,Salad,4
19/01/25,Sunday,23,Burger,0
20/01/25,Monday,0,Sushi,1
20/01/25,Monday,0,Sushi,4
20/01/25,Monday,0,Sandwich,4
20/01/25,Monday,1,Curry,9
20/01/25,Monday,1,Tacos,6
20/01/25,Monday,1,Soup,4
20/01/25,Monday,2,Curry,9
20/01/25,Monday,2,Salad,0
20/01/25,Monday,2,Salad,4
20/01/25,Monday,2,Soup,5
20/01/25,Monday,2,Sandwich,10
20/01/25,Monday,2,Burger,7
20/01/25,Monday,2,Burger,10
20/01/25,Monday,3,Pizza,3
20/01/25,Monday,3,Sandwich,3
20/01/25,Monday,3,Sandwich,7
20/01/25,Monday,3,Soup,2
20/01/25,Monday,3,Pizza,7
20/01/25,Monday,3,Burger,3
20/01/25,Monday,4,Burger,4
20/01/25,Monday,4,Curry,3
20/01/25,Monday,4,Sandwich,1
20/01/25,Monday,4,Sandwich,3
20/01/25,Monday,4,Pizza,7
20/01/25,Monday,4,Salad,3
20/01/25,Monday,4,Tacos,4
20/01/25,Monday,5,Sushi,3
20/01/25,Monday,5,Pizza,10
20/01/25,Monday,5,Sandwich,6
20/01/25,Monday,5,Sushi,1
20/01/25,Monday,5,Burger,10
20/01/25,Monday,5,Pizza,8
20/01/25,Monday,5,Sandwich,9
20/01/25,Monday,6,Pizza,5
20/01/25,Monday,6,Tacos,9
20/01/25,Monday,6,Burger,4
20/01/25,Monday,6,Sushi,7
20/01/25,Monday,6,Salad,1
20/01/25,Monday,6,Salad,3
20/01/25,Monday,7,Salad,3
20/01/25,Monday,7,Sandwich,4
20/01/25,Monday,7,Sandwich,10
20/01/25,Monday,7,Salad,0
20/01/25,Monday,7,Soup,2
20/01/25,Monday,7,Sandwich,9
20/01/25,Monday,8,Pizza,10
20/01/25,Monday,8,Sushi,1
20/01/25,Monday,8,Sandwich,0
20/01/25,Monday,8,Sandwich,0
20/01/25,Monday,9,Sandwich,0
20/01/25,Monday,9,Soup,0
20/01/25,Monday,9,Sandwich,7
20/01/25,Monday,9,Burger,0
20/01/25,Monday,9,Pizza,0
20/01/25,Monday,10,Pizza,4
20/01/25,Monday,10,Sandwich,0
20/01/25,Monday,10,Sushi,4
20/01/25,Monday,10,Sushi,6
20/01/25,Monday,10,Burger,6
20/01/25,Monday,10,Curry,8
20/01/25,Monday,10,Sushi,7
20/01/25,Monday,11,Sandwich,3
20/01/25,Monday,11,Salad,4
20/01/25,Monday,11,Sandwich,10
20/01/25,Monday,12,Sushi,9
20/01/25,Monday,12,Tacos,2
20/01/25,Monday,12,Sandwich,5
20/01/25,Monday,12,Soup,6
20/01/25,Monday,12,Burger,9
20/01/25,Monday,12,Tacos,8
20/01/25,Monday,12,Sandwich,6
20/01/25,Monday,12,Sandwich,4
20/01/25,Monday,13,Soup,8
20/01/25,Monday,13,Tacos,0
20/01/25,Monday,13,Tacos,7
20/01/25,Monday,13,Sandwich,1
20/01/25,Monday,13,Sandwich,6
20/01/25,Monday,13,Sandwich,8
20/01/25,Monday,14,Sushi,7
20/01/25,Monday,14,Sandwich,5
20/01/25,Monday,14,Pizza,3
20/01/25,Monday,14,Pizza,5
20/01/25,Monday,14,Sushi,9
20/01/25,Monday,14,Tacos,0
20/01/25,Monday,14,Sandwich,2
20/01/25,Monday,14,Soup,0
20/01/25,Monday,15,Salad,7
20/01/25,Monday,15,Burger,4
20/01/25,Monday,15,Salad,9
20/01/25,Monday,15,Tacos,9
20/01/25,Monday,15,Curry,1
20/01/25,Monday,15,Salad,4
20/01/25,Monday,15,Sushi,2
20/01/25,Monday,15,Sandwich,4
20/01/25,Monday,16,Pizza,10
20/01/25,Monday,16,Curry,9
20/01/25,Monday,16,Sandwich,7
20/01/25,Monday,17,Sandwich,4
20/01/25,Monday,17,Sushi,8
20/01/25,Monday,17,Pizza,7
20/01/25,Monday,17,Sandwich,9
20/01/25,Monday,18,Sushi,3
20/01/25,Monday,18,Burger,3
20/01/25,Monday,18,Curry,4
20/01/25,Monday,19,Sandwich,4
20/01/25,Monday,19,Pizza,1
20/01/25,Monday,19,Burger,0
20/01/25,Monday,19,Sushi,8
20/01/25,Monday,19,Burger,5
20/01/25,Monday,19,Pizza,0
20/01/25,Monday,19,Salad,7
20/01/25,Monday,19,Sandwich,6
20/01/25,Monday,20,Salad,4
20/01/25,Monday,20,Curry,6
20/01/25,Monday,20,Burger,1
20/01/25,Monday,20,Soup,4
20/01/25,Monday,20,Salad,10
20/01/25,Monday,20,Burger,6
20/01/25,Monday,21,Sushi,1
20/01/25,Monday,21,Sandwich,6
20/01/25,Monday,21,Burger,0
20/01/25,Monday,21,Salad,7
20/01/25,Monday,21,Burger,9
20/01/25,Monday,21,Tacos,0
20/01/25,Monday,21,Sandwich,4
20/01/25,Monday,22,Sandwich,5
20/01/25,Monday,22,Curry,6
20/01/25,Monday,22,Sushi,3
20/01/25,Monday,22,Sandwich,0
20/01/25,Monday,22,Salad,8
20/01/25,Monday,23,Pizza,7
20/01/25,Monday,23,Tacos,10
20/01/25,Monday,23,Sandwich,9
20/01/25,Monday,23,Burger,4
20/01/25,Monday,23,Pizza,8
21/01/25,Tuesday,0,Curry,5
21/01/25,Tuesday,0,Pizza,10
21/01/25,Tuesday,0,Tacos,7
21/01/25,Tuesday,0,Soup,7
21/01/25,Tuesday,0,Sandwich,3
21/01/25,Tuesday,0,Curry,9
21/01/25,Tuesday,1,Sandwich,6
21/01/25,Tuesday,1,Sandwich,6
21/01/25,Tuesday,1,Salad,1
21/01/25,Tuesday,2,Sandwich,1
21/01/25,Tuesday,2,Salad,2
21/01/25,Tuesday,2,Sandwich,1
21/01/25,Tuesday,3,Soup,2
21/01/25,Tuesday,3,Sandwich,9
21/01/25,Tuesday,3,Salad,2
21/01/25,Tuesday,3,Tacos,7
21/01/25,Tuesday,3,Sandwich,6
21/01/25,Tuesday,3,Salad,3
21/01/25,Tuesday,3,Sandwich,6
21/01/25,Tuesday,3,Sandwich,2
21/01/25,Tuesday,4,Curry,9
21/01/25,Tuesday,4,Sandwich,1
21/01/25,Tuesday,4,Tacos,4
21/01/25,Tuesday,4,Sushi,9
21/01/25,Tuesday,4,Sandwich,2
21/01/25,Tuesday,5,Burger,3
21/01/25,Tuesday,5,Tacos,3
21/01/25,Tuesday,5,Curry,5
21/01/25,Tuesday,5,Soup,3
21/01/25,Tuesday,6,Salad,6
21/01/25,Tuesday,6,Sandwich,5
21/01/25,Tuesday,6,Sandwich,6
21/01/25,Tuesday,6,Burger,2
21/01/25,Tuesday,6,Sandwich,3
21/01/25,Tuesday,6,Tacos,2
21/01/25,Tuesday,6,Sandwich,5
21/01/25,Tuesday,7,Tacos,7
21/01/25,Tuesday,7,Sandwich,10
21/01/25,Tuesday,7,Sandwich,0
21/01/25,Tuesday,7,Burger,1
21/01/25,Tuesday,7,Pizza,8
21/01/25,Tuesday,7,Soup,7
21/01/25,Tuesday,7,Salad,0
21/01/25,Tuesday,8,Sandwich,5
21/01/25,Tuesday,8,Sandwich,0
21/01/25,Tuesday,8,Soup,7
21/01/25,Tuesday,8,Salad,10
21/01/25,Tuesday,8,Burger,8
21/01/25,Tuesday,9,Sandwich,10
21/01/25,Tuesday,9,Sushi,6
21/01/25,Tuesday,9,Burger,8
21/01/25,Tuesday,9,Sandwich,8
21/01/25,Tuesday,9,Sandwich,4
21/01/25,Tuesday,9,Tacos,10
21/01/25,Tuesday,10,Salad,5
21/01/25,Tuesday,10,Tacos,0
21/01/25,Tuesday,10,Sandwich,5
21/01/25,Tuesday,10,Soup,5
21/01/25,Tuesday,10,Salad,10
21/01/25,Tuesday,10,Sushi,10
21/01/25,Tuesday,10,Soup,6
21/01/25,Tuesday,10,Salad,3
21/01/25,Tuesday,11,Sandwich,8
21/01/25,Tuesday,11,Sandwich,2
21/01/25,Tuesday,11,Curry,5
21/01/25,Tuesday,11,Curry,8
21/01/25,Tuesday,12,Sandwich,2
21/01/25,Tuesday,12,Curry,4
21/01/25,Tuesday,12,Burger,4
21/01/25,Tuesday,12,Sandwich,9
21/01/25,Tuesday,13,Curry,5
21/01/25,Tuesday,13,Sandwich,5
21/01/25,Tuesday,13,Curry,1
21/01/25,Tuesday,13,Sushi,4
21/01/25,Tuesday,13,Burger,8
21/01/25,Tuesday,14,Soup,10
21/01/25,Tuesday,14,Soup,5
21/01/25,Tuesday,14,Salad,0
21/01/25,Tuesday,14,Soup,4
21/01/25,Tuesday,15,Sandwich,10
21/01/25,Tuesday,15,Curry,1
21/01/25,Tuesday,15,Burger,3
21/01/25,Tuesday,15,Tacos,0
21/01/25,Tuesday,15,Sandwich,2
21/01/25,Tuesday,16,Sandwich,7
21/01/25,Tuesday,16,Burger,1
21/01/25,Tuesday,16,Sandwich,0
21/01/25,Tuesday,16,Tacos,7
21/01/25,Tuesday,17,Sandwich,8
21/01/25,Tuesday,17,Soup,7
21/01/25,Tuesday,17,Pizza,7
21/01/25,Tuesday,18,Sandwich,1
21/01/25,Tuesday,18,Burger,1
21/01/25,Tuesday,18,Tacos,8
21/01/25,Tuesday,18,Sandwich,2
21/01/25,Tuesday,18,Curry,5
21/01/25,Tuesday,18,Soup,1
21/01/25,Tuesday,18,Burger,2
21/01/25,Tuesday,19,Soup,10
21/01/25,Tuesday,19,Pizza,8
21/01/25,Tuesday,19,Soup,0
21/01/25,Tuesday,20,Soup,2
21/01/25,Tuesday,20,Sandwich,1
21/01/25,Tuesday,20,Burger,7
21/01/25,Tuesday,20,Soup,1
21/01/25,Tuesday,20,Salad,5
21/01/25,Tuesday,20,Sandwich,3
21/01/25,Tuesday,20,Curry,6
21/01/25,Tuesday,21,Salad,3
21/01/25,Tuesday,21,Sandwich,0
21/01/25,Tuesday,21,Sushi,0
21/01/25,Tuesday,22,Sandwich,9
21/01/25,Tuesday,22,Salad,7
21/01/25,Tuesday,22,Pizza,9
21/01/25,Tuesday,23,Pizza,7
21/01/25,Tuesday,23,Salad,2
21/01/25,Tuesday,23,Soup,0
21/01/25,Tuesday,23,Salad,10
21/01/25,Tuesday,23,Sushi,7
21/01/25,Tuesday,23,Salad,4
21/01/25,Tuesday,23,Sandwich,2
21/01/25,Tuesday,23,Sandwich,6
22/01/25,Wednesday,0,Pizza,6
22/01/25,Wednesday,0,Sandwich,4
22/01/25,Wednesday,0,Burger,6
22/01/25,Wednesday,0,Sandwich,4
22/01/25,Wednesday,0,Sandwich,10
22/01/25,Wednesday,1,Curry,0
22/01/25,Wednesday,1,Soup,8
22/01/25,Wednesday,1,Curry,9
22/01/25,Wednesday,1,Sandwich,0
22/01/25,Wednesday,1,Sandwich,3
22/01/25,Wednesday,1,Burger,5
22/01/25,Wednesday,2,Curry,6
22/01/25,Wednesday,2,Soup,10
22/01/25,Wednesday,2,Sushi,5
22/01/25,Wednesday,2,Tacos,1
22/01/25,Wednesday,3,Curry,7
22/01/25,Wednesday,3,Salad,7
22/01/25,Wednesday,3,Sushi,4
22/01/25,Wednesday,3,Sushi,1
22/01/25,Wednesday,3,Tacos,2
22/01/25,Wednesday,3,Tacos,5
22/01/25,Wednesday,3,Burger,4
22/01/25,Wednesday,3,Curry,4
22/01/25,Wednesday,4,Curry,3
22/01/25,Wednesday,4,Sandwich,0
22/01/25,Wednesday,4,Burger,2
22/01/25,Wednesday,4,Sandwich,8
22/01/25,Wednesday,4,Sandwich,6
